TotalRelatorio,Codigo,Descricao_Produto,Categoria,Quantidade,Preco,Atributos,Deposito,Marca,ValorTotal,NCM,Unidade
"R$ 35.167.575,97",M867-1,SKOL 269 ML,Bebidas,"-546,00","R$ 4,00",,Loja,SKOL,"-R$ 2.184,00",22030000,UN
"R$ 35.167.575,97",7896010004007,SKYY VODKA 980ML,Bebidas,"2,00","R$ 52,99",,Loja,SKYY,"R$ 105,98",22086000,UN
"R$ 35.167.575,97",M2178-1,SMIRNOFF ICE 275ML,Bebidas,"-41,00","R$ 8,90",,Loja,SMIRNOFF,"-R$ 364,90",22060090,UN
"R$ 35.167.575,97",M83-1,SOBREMESA CHOCOLATE PACK 720G,Bebidas,"0,00","R$ 14,90",,Loja,CAROLINA,"R$ 0,00",04039000,UN
"R$ 35.167.575,97",M2359-1,SOBREMESA LACTEA CHOCOLATE 120G,Bebidas,"9,00","R$ 3,50",,Loja,JAMAVA,"R$ 31,50",19019090,UN
"R$ 35.167.575,97",M1639-1,SORVETE POTE 2L CHOCOLATE,Bebidas,"-1,00","R$ 38,90",,Loja,VIVOLI,"-R$ 38,90",21050010,UN
"R$ 35.167.575,97",M1641-1,SORVETE POTE 2L CREME,Bebidas,"-1,00","R$ 38,90",,Loja,VIVOLI,"-R$ 38,90",21050010,UN
"R$ 35.167.575,97",M1638-1,SORVETE POTE 2L FLOCOS,Bebidas,"0,00","R$ 36,90",,Loja,VIVOLI,"R$ 0,00",21050010,UN
"R$ 35.167.575,97",M1640-1,SORVETE POTE 2L NAPOLITANO,Bebidas,"-2,00","R$ 36,90",,Loja,VIVOLI,"-R$ 73,80",21050010,UN
"R$ 35.167.575,97",M2399-1,SPRIT PET 200ml,Bebidas,"1,00","R$ 2,00",,Loja,COCA COLA FEMSA,"R$ 2,00",22021000,UN
"R$ 35.167.575,97",M1447-1,SPRITE 200ML,Bebidas,"-8,00","R$ 2,50",,Loja,sprite,"-R$ 20,00",22021000,UN
"R$ 35.167.575,97",M2375-1,"SPRITE FRESH LIMAO 1,5",Bebidas,"3,00","R$ 10,50",,Loja,sprite,"R$ 31,50",22021000,UN
"R$ 35.167.575,97",M2469-1,SPRITE FRESH LIMAO PET 510ml,Bebidas,"3,00","R$ 11,90",,Loja,sprite,"R$ 35,70",22021000,UN
"R$ 35.167.575,97",M1403-1,"SPRITE LEMON FRESH 1,5L",Bebidas,"-45,00","R$ 9,00",,Loja,sprite,"-R$ 405,00",22021000,UN
"R$ 35.167.575,97",M1633-1,SPRITE LEMON FRESH 510ML,Bebidas,"-63,00","R$ 4,99",,Loja,sprite,"-R$ 314,37",22021000,UN
"R$ 35.167.575,97",7894900681000,SPRITE ORIGINAL 2L,Bebidas,"-162,00","R$ 12,50",,Loja,COCA COLA,"-R$ 2.025,00",22021000,UN
"R$ 35.167.575,97",M2343-1,SPRITE ORIGINAL 350ML,Bebidas,"1,00","R$ 4,50",,Loja,SPRIT ,"R$ 4,50",22021000,UN
"R$ 35.167.575,97",M1247-1,SPRITE SEM ACUCAR 2L,Bebidas,"10,00","R$ 12,50",,Loja,COCA COLA,"R$ 125,00",22021000,UN
"R$ 35.167.575,97",M2415-1,SPRITE ZERO AÇUCAR 2L,Bebidas,"-57,00","R$ 13,00",,Loja,COCA COLA,"-R$ 741,00",22021000,UN
"R$ 35.167.575,97",M2583-1,STELLA ARTOIS LONG NECK 330ML,Bebidas,"1,00","R$ 8,50",,Loja,STELLA,"R$ 8,50",22030000,UN
"R$ 35.167.575,97",M2591-1,STELLA ARTOIS PURE GOLD LONG NECK 330ML,Bebidas,"1,00","R$ 8,50",,Loja,STELLA,"R$ 8,50",22030000,UN
"R$ 35.167.575,97",M2069-1,STELLA ARTOIS PURO GOLD 330ML,Bebidas,"-74,00","R$ 9,00",,Loja,STELLA,"-R$ 666,00",22030000,UN
"R$ 35.167.575,97",M102-1,"SUCO AURORA 1,5 LITRO UVA TINTO",Bebidas,"-1,00","R$ 25,50",,Loja,AURORA,"-R$ 25,50",20096100,UN
"R$ 35.167.575,97",7891141019838,"SUCO AURORA 1,5L UVA TINTO",Bebidas,"3,00","R$ 25,50",,Loja,AURORA,"R$ 76,50",20096100,UN
"R$ 35.167.575,97",M1095-1,SUCO DE LARANJA LIFE 300ML,Bebidas,"-22,00","R$ 7,00",,Loja,LIFE,"-R$ 154,00",20091900,UN
"R$ 35.167.575,97",M1096-1,SUCO DE LARANJA LIFE 900ML,Bebidas,"-86,00","R$ 15,00",,Loja,LIFE,"-R$ 1.290,00",20091900,UN
"R$ 35.167.575,97",M991-1,SUCO DE MARACUJA SERIGY,Bebidas,"-5,00","R$ 8,80",,Loja,SERIRY,"-R$ 44,00",22029900,UN
"R$ 35.167.575,97",M1100-1,SUCO DE TANGERINA LIFE 300ML,Bebidas,"0,00","R$ 7,00",,Loja,LIFE,"R$ 0,00",20091900,UN
"R$ 35.167.575,97",M1098-1,SUCO DE TANGERINA LIFE 900ML,Bebidas,"0,00","R$ 15,00",,Loja,LIFE,"R$ 0,00",20091900,UN
"R$ 35.167.575,97",M1555-1,SUCO LIFE UVA 900ML,Bebidas,"-17,00","R$ 15,00",,Loja,LIFE,"-R$ 255,00",20091900,UN
"R$ 35.167.575,97",M432-1,SUCO MACA SLIM 200ML,Bebidas,"-74,00","R$ 4,50",,Loja,YAKULT,"-R$ 333,00",20097100,UN
"R$ 35.167.575,97",M896-1,SUCO MAGUARY CAJU 500ML,Bebidas,"1,00","R$ 4,50",,Loja,MAGUARY,"R$ 4,50",22029900,UN
"R$ 35.167.575,97",M895-1,SUCO MAGUARY CONCENTRADO MARACUJÁ 500ML,Bebidas,"4,00","R$ 10,90",,Loja,MAGUARY,"R$ 43,60",22029900,UN
"R$ 35.167.575,97",M241-1,SUCO MAGUARY NECTAR 1L ABACAXI,Bebidas,"-26,00","R$ 7,99",,Loja,MAGUARY,"-R$ 207,74",22021000,UN
"R$ 35.167.575,97",M242-1,SUCO MAGUARY NECTAR 1L LARANJA,Bebidas,"-15,00","R$ 7,99",,Loja,MAGUARY,"-R$ 119,85",22021000,UN
"R$ 35.167.575,97",M243-1,SUCO MAGUARY NECTAR 1L MARACUJA,Bebidas,"0,00","R$ 7,99",,Loja,MAGUARY,"R$ 0,00",22021000,UN
"R$ 35.167.575,97",M244-1,SUCO MAGUARY NECTAR 1L UVA,Bebidas,"0,00","R$ 7,99",,Loja,NECTAR,"R$ 0,00",22029900,UN
"R$ 35.167.575,97",M1854-1,SUCO MAGUARY NECTAR/REFRESCO 1L UVA,Bebidas,"-4,00","R$ 6,44",,Loja,MAGUARY,"-R$ 25,74",22021000,UN
"R$ 35.167.575,97",M1130-1,SUCO NAFRATY ABACAXI 1L,Bebidas,"-2,00","R$ 6,30",,Loja,NAFRATY,"-R$ 12,60",22021000,UN
"R$ 35.167.575,97",M1492-1,SUCO NAFRUTY GOIABA 1L,Bebidas,"0,00","R$ 6,99",,Loja,NAFRUTY,"R$ 0,00",22021000,UN
"R$ 35.167.575,97",M1629-1,SUCO NAFRUTY LARANJA 1L,Bebidas,"0,00","R$ 6,99",,Loja,NAFRUTY,"R$ 0,00",22021000,UN
"R$ 35.167.575,97",M1556-1,SUCO NAFRUTY MANGA 1L,Bebidas,"-4,00","R$ 6,99",,Loja,NAFRUTY,"-R$ 27,96",22021000,UN
"R$ 35.167.575,97",M1129-1,SUCO NAFRUTY MORANGO 1L,Bebidas,"-2,00","R$ 6,99",,Loja,NAFRUTY,"-R$ 13,98",22021000,UN
"R$ 35.167.575,97",M602-1,SUCO SERIGY 500ML,Bebidas,"11,00","R$ 3,90",,Loja,.,"R$ 42,90",21069010,UN
"R$ 35.167.575,97",7898192030577,SUCO SU FRESH LARANJA 1L,Bebidas,"-61,00","R$ 10,90",,Loja,RUFLLES,"-R$ 664,90",22021000,UN
"R$ 35.167.575,97",7898192030065,SUCO SU FRESH MARACUJA 1L,Bebidas,"-34,00","R$ 10,90",,Loja,GRILL,"-R$ 370,60",22021000,UN
"R$ 35.167.575,97",7898192030072,SUCO SU FRESH UVA 1L,Bebidas,"-31,00","R$ 10,90",,Loja,RUFFKES,"-R$ 337,90",22021000,UN
"R$ 35.167.575,97",7899916919925,SUCO THE NATURAL ONE FRESH CRANBERRY 900ML,Bebidas,"-3,00","R$ 15,00",,Loja,THE NATURAL ONE,"-R$ 45,00",20091900,UN
"R$ 35.167.575,97",7899916919888,SUCO THE NATURAL ONE FRESH MACA VERDE 900ML,Bebidas,"-1,00","R$ 15,00",,Loja,THE NATURAL ONE,"-R$ 15,00",20091900,UN
"R$ 35.167.575,97",7899916919987,SUCO THE NATURAL ONE FRESH PESSEGO 900ML,Bebidas,"-2,00","R$ 15,00",,Loja,THE NATURAL ONE,"-R$ 30,00",20091900,UN
"R$ 35.167.575,97",7899916919963,SUCO THE NATURAL ONE FRESH TANGERINA 900ML,Bebidas,"-2,00","R$ 15,00",,Loja,THE NATURAL ONE,"-R$ 30,00",20091900,UN
"R$ 35.167.575,97",7899916919901,SUCO THE NATURAL ONE FRESH UVA 900ML,Bebidas,"-8,00","R$ 15,00",,Loja,THE NATURAL ONE,"-R$ 120,00",20091900,UN
"R$ 35.167.575,97",M2686-1,SUFRESH LARANJA 1L,Bebidas,"1,00","R$ 8,99",,Loja,SU FRESH ,"R$ 8,99",22021000,UN
"R$ 35.167.575,97",M2725-1,SUFRESH MARACUJA 1L,Bebidas,"1,00","R$ 8,90",,Loja,SUFRESH,"R$ 8,90",22021000,UN
"R$ 35.167.575,97",M2652-1,SUFRESH UVA 1L,Bebidas,"1,00","R$ 8,50",,Loja,SUFRESH,"R$ 8,50",22021000,UN
"R$ 35.167.575,97",M1630-1,SUKITA LARANJA 2l,Bebidas,"-38,00","R$ 9,00",,Loja,SUKITA,"-R$ 342,00",22021000,UN
"R$ 35.167.575,97",M1644-1,SUNDAE CHOCOLATE 100G,Bebidas,"-9,00","R$ 7,90",,Loja,VIVOLI,"-R$ 71,10",21050010,UN
"R$ 35.167.575,97",M2636-1,SUPLEMENTO A TNT UVA 500ML,Bebidas,"-4,00","R$ 6,90",,Loja,TNT,"-R$ 27,60",22029900,UN
"R$ 35.167.575,97",M1859-1,SUPLEMENTO ALIMENTAR TNT LAR PET 500ML,Bebidas,"1,00","R$ 36,00",,Loja,TNT,"R$ 36,00",22029900,UN
"R$ 35.167.575,97",M433-1,TAFFMAN EX 110ML,Bebidas,"-95,00","R$ 5,50",,Loja,YAKULT,"-R$ 522,50",21069030,UN
"R$ 35.167.575,97",M1845-1,TNT MANGO SUMMER 473ML,Bebidas,"-2,00","R$ 9,99",,Loja,TNT,"-R$ 19,98",22029900,UN
"R$ 35.167.575,97",M2674-1,toddynho levinho 200ml,Bebidas,"15,00","R$ 3,50",,Loja,Toddynho,"R$ 52,50",22029900,UN
"R$ 35.167.575,97",M2579-1,TONICA ANTARCTICA LATA 350ML,Bebidas,"1,00","R$ 4,60",,Loja,ANTARTICA,"R$ 4,60",22021000,UN
"R$ 35.167.575,97",M2592-1,TONICA ANTARCTICA PET 1L,Bebidas,"1,00","R$ 10,99",,Loja,ANTARCTICA,"R$ 10,99",22021000,UN
"R$ 35.167.575,97",M2595-1,TONICA ANTARCTICA ZERO 1L,Bebidas,"1,00","R$ 10,90",,Loja,ANTARTICA,"R$ 10,90",22021000,UN
"R$ 35.167.575,97",M2559-1,TONICA ANTARTICA 1L,Bebidas,"-5,00","R$ 10,99",,Loja,TONICA,"-R$ 54,95",22021000,UN
"R$ 35.167.575,97",M2560-1,TONICA ANTARTICA ZERO 1L,Bebidas,"-4,00","R$ 10,99",,Loja,ANTARTICA,"-R$ 43,96",22021000,UN
"R$ 35.167.575,97",M1421-1,TONICA SEM AÇUCAR,Bebidas,"0,00","R$ 6,00",,Loja,TONICA,"R$ 0,00",22021000,UN
"R$ 35.167.575,97",M2039-1,TURAINA 200ML,Bebidas,"-44,00","R$ 2,50",,Loja,TURBAINA,"-R$ 110,00",22021000,UN
"R$ 35.167.575,97",M1173-1,TURBAINA 500ML,Bebidas,"0,00","R$ 4,50",,Loja,TURBAINA,"R$ 0,00",22021000,UN
"R$ 35.167.575,97",7896087705807,TURBAINA COM LIMAO 2L,Bebidas,"-108,00","R$ 9,90",,Loja,Ferraspari,"-R$ 1.069,20",22021000,UN
"R$ 35.167.575,97",M566-1,VELHO BARREIRO,Bebidas,"-56,00","R$ 17,00",,Loja,.,"-R$ 952,00",22084000,UN
"R$ 35.167.575,97",M1691-1,VINAGRE ALCOOL 750ML,Bebidas,"-7,00","R$ 2,50",,Loja,TOSCANO,"-R$ 17,50",22090000,UN
"R$ 35.167.575,97",M642-1,VINHO DO NONO SECO BORDO 880ML,Bebidas,"-1,00","R$ 22,00",,Loja,.,"-R$ 22,00",22042100,UN
"R$ 35.167.575,97",M2144-1,VINHO DO NONO SUAVE BORDO 1L,Bebidas,"-62,00","R$ 24,90",,Loja,NONO,"-R$ 1.543,80",22042100,UN
"R$ 35.167.575,97",M643-1,VINHO DO NONO SUAVE BORDO 880ML,Bebidas,"-3,00","R$ 22,00",,Loja,.,"-R$ 66,00",22042100,UN
"R$ 35.167.575,97",M972-1,VINHO DOM BOSCO TINTO SUAVE,Bebidas,"-1,00","R$ 13,90",,Loja,DOM BOSCO,"-R$ 13,90",22042100,UN
"R$ 35.167.575,97",7898965741068,VINHO NONO TINTO SECO 750ML,Bebidas,"-16,00","R$ 22,00",,Loja,NONO,"-R$ 352,00",22042100,UN
"R$ 35.167.575,97",7896403900015,VINHO SAN TOME SUAVE 1L,Bebidas,"-42,00","R$ 24,90",,Loja,SAN TOME ,"-R$ 1.045,80",22042100,UN
"R$ 35.167.575,97",M571-1,VINHO SECO BORDO ALEMAO,Bebidas,"-5,00","R$ 22,90",,Loja,.,"-R$ 114,50",22042100,UN
"R$ 35.167.575,97",M572-1,VINHO SUAVE BORDO ALEMAO,Bebidas,"-8,00","R$ 22,90",,Loja,.,"-R$ 183,20",22042100,UN
"R$ 35.167.575,97",M2419-1,VINHO TINTO CHALISE 750ML,Bebidas,"-1,00","R$ 14,99",,Loja,COCA,"-R$ 14,99",22042100,UN
"R$ 35.167.575,97",M1438-1,VIVOLI POTE FLOCOS 400ML,Bebidas,"0,00","R$ 10,90",,Loja,VIVOLI,"R$ 0,00",21050010,UN
"R$ 35.167.575,97",M1439-1,VIVOLI POTE NAPOLITANO 400ML,Bebidas,"-2,00","R$ 10,90",,Loja,VIVOLI,"-R$ 21,80",21050010,UN
"R$ 35.167.575,97",M1440-1,VIVOLI SPLEND MORANGO 400ML,Bebidas,"0,00","R$ 9,75",,Loja,VIVOLI,"R$ 0,00",21050010,UN
"R$ 35.167.575,97",M561-1,VODKA BALALAIKA,Bebidas,"-56,00","R$ 18,00",,Loja,.,"-R$ 1.008,00",22086000,UN
"R$ 35.167.575,97",7893218000473,VODKA SMIRNOFF 998ML,Bebidas,"1,00","R$ 49,99",,Loja,SMIRNOFF,"R$ 49,99",22086000,UN
"R$ 35.167.575,97",7896072911800,XAROPE ARTIFICIAL 1L,Bebidas,"-3,00","R$ 15,00",,Loja,CERESER,"-R$ 45,00",21069010,UN
"R$ 35.167.575,97",M51-1,XAROPE GROSELHA FERRASPARI 1L,Bebidas,"-46,00","R$ 12,50",,Loja,Ferraspari,"-R$ 575,00",21069010,UN
"R$ 35.167.575,97",M1223-1,XAROPE GROSELHA FERRASPARI 1L,Bebidas,"0,00","R$ 12,50",,Loja,Ferraspari,"R$ 0,00",21069010,UN
"R$ 35.167.575,97",M2499-1,XAROPE GROSELHA FERRASPARI 1L,Bebidas,"2,00","R$ 13,90",,Loja,Ferraspari,"R$ 27,80",21069010,UN
"R$ 35.167.575,97",M431-1,YAKULT PESSEGO,Bebidas,"0,00","R$ 2,25",,Loja,YAKULT,"R$ 0,00",04039000,UN
"R$ 35.167.575,97",M562-1,YPIOCA OURO,Bebidas,"-29,00","R$ 27,00",,Loja,.,"-R$ 783,00",22084000,UN
"R$ 35.167.575,97",000154,ABACAXI,Hortfruti,"-108,00","R$ 14,99",,Loja,.,"-R$ 1.618,92",08043000,UN
"R$ 35.167.575,97",000169,ABOBORA CABOTIA,Hortfruti,"-61,47","R$ 6,00",,Loja,.,"-R$ 368,82",07099300,KG
"R$ 35.167.575,97",000156,ABOBRINHA,Hortfruti,"-12,10","R$ 7,99",,Loja,.,"-R$ 96,68",07061000,KG
"R$ 35.167.575,97",060,ALFACE,Hortfruti,"-1944,00","R$ 6,00",,Loja,.,"-R$ 11.664,00",07051900,UN
"R$ 35.167.575,97",000240,ALHO,Hortfruti,"-198,64","R$ 39,00",,Loja,.,"-R$ 7.746,96",07032090,KG
"R$ 35.167.575,97",M839-1,ALHO PICADO 200G,Hortfruti,"-7,00","R$ 5,70",,Loja,CONDINEW,"-R$ 39,90",07032090,UN
"R$ 35.167.575,97",M1625-1,AMEIXA,Hortfruti,"0,00","R$ 13,00",,Loja,CLONA,"R$ 0,00",08132010,UN
"R$ 35.167.575,97",000150,BANANA NANICA,Hortfruti,"-885,13","R$ 8,50",,Loja,.,"-R$ 7.523,61",08031000,KG
"R$ 35.167.575,97",000151,BANANA PRATA,Hortfruti,"-474,48","R$ 9,50",,Loja,.,"-R$ 4.507,56",08031000,KG
"R$ 35.167.575,97",8,"BANDEJINHAS 8,00",Hortfruti,"-766,00","R$ 9,00",,Loja,.,"-R$ 6.894,00",07061000,UN
"R$ 35.167.575,97",7,BANDEJINHAS 9,Hortfruti,"-759,00","R$ 10,00",,Loja,.,"-R$ 7.590,00",07061000,UN
"R$ 35.167.575,97",000162,BATATA,Hortfruti,"-1486,77","R$ 8,99",,Loja,.,"-R$ 13.366,06",07019000,KG
"R$ 35.167.575,97",000163,BATATA DOCE,Hortfruti,"-2,49","R$ 3,75",,Loja,.,"-R$ 9,34",07019000,KG
"R$ 35.167.575,97",000164,BETERRABA,Hortfruti,"-6,24","R$ 3,75",,Loja,.,"-R$ 23,40",07069000,KG
"R$ 35.167.575,97",M814-1,BICARBONATO DE SODIO 40G,Hortfruti,"-54,00","R$ 2,99",,Loja,CONDINEW,"-R$ 161,46",28363000,UN
"R$ 35.167.575,97",M796-1,CAMOMILA 6G,Hortfruti,"-29,00","R$ 2,50",,Loja,CONDINEW,"-R$ 72,50",12119090,UN
"R$ 35.167.575,97",M795-1,CANELA CASCA 16G,Hortfruti,"-32,00","R$ 4,30",,Loja,CONDINEW,"-R$ 137,60",09061100,UN
"R$ 35.167.575,97",M797-1,CANELA EM PO 16G,Hortfruti,"-35,00","R$ 4,50",,Loja,CONDINEW,"-R$ 157,50",09062000,UN
"R$ 35.167.575,97",000165,CEBOLA,Hortfruti,"-737,75","R$ 8,99",,Loja,.,"-R$ 6.632,37",07031019,KG
"R$ 35.167.575,97",184940251,CEBOLA ALHO E SALSA DESIDRATADO 500G,Hortfruti,"-1,00","R$ 39,90",,Loja,.,"-R$ 39,90",21039029,UN
"R$ 35.167.575,97",000166,CENOURA,Hortfruti,"-246,21","R$ 8,99",,Loja,.,"-R$ 2.213,43",07061000,KG
"R$ 35.167.575,97",080,CHEIRO VERDE,Hortfruti,"-853,00","R$ 6,00",,Loja,.,"-R$ 5.118,00",07099990,UN
"R$ 35.167.575,97",M804-1,CHIMICHURRI 10G,Hortfruti,"-145,00","R$ 2,70",,Loja,CONDINEW,"-R$ 391,50",21039021,UN
"R$ 35.167.575,97",184512251,CHIMICHURRI GRANEL 500G,Hortfruti,"0,00","R$ 39,90",,Loja,.,"R$ 0,00",21039029,UN
"R$ 35.167.575,97",18451225,CHIMICHURRI GRANEL 500G,Hortfruti,"-1,00","R$ 39,90",,Loja,.,"-R$ 39,90",21039029,UN
"R$ 35.167.575,97",M818-1,CHIMICHURRI SEM PIMENTA 500G,Hortfruti,"0,00","R$ 49,99",,Loja,CONDINEW,"R$ 0,00",21039029,UN
"R$ 35.167.575,97",001170,CHUCHU,Hortfruti,"-6,33","R$ 7,00",,Loja,.,"-R$ 44,31",07061000,KG
"R$ 35.167.575,97",090,COENTRO,Hortfruti,"-416,00","R$ 5,00",,Loja,.,"-R$ 2.080,00",07099990,UN
"R$ 35.167.575,97",M806-1,COLORIFICO,Hortfruti,"-109,00","R$ 2,30",,Loja,CONDINEW,"-R$ 250,70",08061000,UN
"R$ 35.167.575,97",7897389300837,COLORIFICO 1KG,Hortfruti,"-2,00","R$ 24,90",,Loja,.,"-R$ 49,80",21039029,UN
"R$ 35.167.575,97",M1742-1,COMINHO 20G,Hortfruti,"-28,00","R$ 2,00",,Loja,CONDINEW,"-R$ 56,00",09093200,UN
"R$ 35.167.575,97",070,COUVE,Hortfruti,"-369,00","R$ 6,00",,Loja,.,"-R$ 2.214,00",07049000,UN
"R$ 35.167.575,97",000152,LARANJA,Hortfruti,"-763,32","R$ 6,50",,Loja,.,"-R$ 4.961,58",08051000,KG
"R$ 35.167.575,97",M810-1,LEMON PAPPER,Hortfruti,"-105,00","R$ 3,50",,Loja,CONDINEW,"-R$ 367,50",21039029,UN
"R$ 35.167.575,97",900126,LEMON PEPPER 500G,Hortfruti,"-1,00","R$ 29,90",,Loja,.,"-R$ 29,90",21039029,UN
"R$ 35.167.575,97",000167,LIMAO,Hortfruti,"-449,92","R$ 11,90",,Loja,.,"-R$ 5.354,05",08055000,KG
"R$ 35.167.575,97",M802-1,LOURO 6G,Hortfruti,"-85,00","R$ 2,50",,Loja,CONDINEW,"-R$ 212,50",09109900,UN
"R$ 35.167.575,97",0012358,M,Hortfruti,"0,00","R$ 18,00",,Loja,HORTIFRUT,"R$ 0,00",08109015,KG
"R$ 35.167.575,97",000173,MAÇA GALA,Hortfruti,"-71,92","R$ 18,00",,Loja,.,"-R$ 1.294,56",08081000,KG
"R$ 35.167.575,97",087880,MAMAO,Hortfruti,"-156,00","R$ 5,90",,Loja,.,"-R$ 920,40",08043000,UN
"R$ 35.167.575,97",000175,MANDIOCA,Hortfruti,"-2,78","R$ 10,00",,Loja,.,"-R$ 27,80",07141000,KG
"R$ 35.167.575,97",M1121-1,MANDIOCA DESCASCADA J.D POSSATI,Hortfruti,"-256,00","R$ 11,90",,Loja,J.D POSSATI,"-R$ 3.046,40",07141000,UN
"R$ 35.167.575,97",000176,MANDIOQUINHA,Hortfruti,"-9,14","R$ 15,00",,Loja,.,"-R$ 137,10",07141000,KG
"R$ 35.167.575,97",000153,MANGA,Hortfruti,"-349,55","R$ 11,90",,Loja,.,"-R$ 4.159,65",08045020,KG
"R$ 35.167.575,97",M803-1,MANJERICAO 6G,Hortfruti,"-13,00","R$ 1,50",,Loja,CONDINEW,"-R$ 19,50",09109900,UN
"R$ 35.167.575,97",000171,MARACUJA,Hortfruti,"-96,97","R$ 15,00",,Loja,.,"-R$ 1.454,55",08051000,KG
"R$ 35.167.575,97",000667,MEIA MELANCIA,Hortfruti,"-6,00","R$ 15,00",,Loja,.,"-R$ 90,00",08071100,UN
"R$ 35.167.575,97",000666,MELANCIA G,Hortfruti,"-4,00","R$ 45,00",,Loja,.,"-R$ 180,00",08071100,UN
"R$ 35.167.575,97",000155,MELANCIA M,Hortfruti,"-4,00","R$ 25,00",,Loja,.,"-R$ 100,00",08071100,UN
"R$ 35.167.575,97",000172,MELAO,Hortfruti,"-38,63","R$ 11,90",,Loja,.,"-R$ 459,70",08071900,UN
"R$ 35.167.575,97",153,MEXERICA,Hortfruti,"-596,54","R$ 8,50",,Loja,.,"-R$ 5.070,59",08051000,KG
"R$ 35.167.575,97",M1444-1,MORANGO BDJ,Hortfruti,"-35,00","R$ 14,99",,Loja,.,"-R$ 524,65",08043000,UN
"R$ 35.167.575,97",M819-1,OREGANO 500G,Hortfruti,"0,00","R$ 37,99",,Loja,CONDINEW,"R$ 0,00",09109900,UN
"R$ 35.167.575,97",M791-1,OREGANO 6G,Hortfruti,"-95,00","R$ 2,00",,Loja,CONDINEW,"-R$ 190,00",12119010,UN
"R$ 35.167.575,97",050,OVOS - BANDEJA COM 30 UND,Hortfruti,"-1031,00","R$ 17,99",,Loja,.,"-R$ 18.547,69",04072100,UN
"R$ 35.167.575,97",01,OVOS UNIDADE,Hortfruti,"-1630,00","R$ 0,80",,Loja,.,"-R$ 1.304,00",04072100,UN
"R$ 35.167.575,97",M809-1,PAPRICA DEFUMADA 10G,Hortfruti,"-142,00","R$ 2,00",,Loja,CONDINEW,"-R$ 284,00",29042090,UN
"R$ 35.167.575,97",M799-1,PAPRICA DOCE 10G,Hortfruti,"-84,00","R$ 2,00",,Loja,CONDINEW,"-R$ 168,00",29042090,UN
"R$ 35.167.575,97",2025015,PAPRICA DOCE 500G,Hortfruti,"-1,00","R$ 44,90",,Loja,.,"-R$ 44,90",21039029,UN
"R$ 35.167.575,97",M808-1,PAPRICA PICANTE 10G,Hortfruti,"-73,00","R$ 2,40",,Loja,CONDINEW,"-R$ 175,20",29042090,UN
"R$ 35.167.575,97",001169,PEPINO,Hortfruti,"-14,33","R$ 7,99",,Loja,.,"-R$ 114,50",07061000,KG
"R$ 35.167.575,97",000174,PERA,Hortfruti,"-7,91","R$ 15,00",,Loja,.,"-R$ 118,65",08083000,KG
"R$ 35.167.575,97",M793-1,PIMENTA DO REINO MOIDA 20G,Hortfruti,"-44,00","R$ 6,20",,Loja,CONDINEW,"-R$ 272,80",09041200,UN
"R$ 35.167.575,97",M813-1,PIMENTA DO REINO PICANTE 40G,Hortfruti,"-39,00","R$ 3,80",,Loja,.,"-R$ 148,20",09041100,UN
"R$ 35.167.575,97",000168,PIMENTAO,Hortfruti,"-106,20","R$ 15,00",,Loja,.,"-R$ 1.593,00",07096000,KG
"R$ 35.167.575,97",000170,REPOLHO,Hortfruti,"-113,00","R$ 9,90",,Loja,.,"-R$ 1.118,70",07049000,UN
"R$ 35.167.575,97",071,RUCULA,Hortfruti,"-114,00","R$ 5,00",,Loja,.,"-R$ 570,00",07099990,UN
"R$ 35.167.575,97",11111,SALSINHA - HORTIFRUT,Hortfruti,"-123,00","R$ 5,00",,Loja,HORTFRUT,"-R$ 615,00",07099990,UN
"R$ 35.167.575,97",M817-1,TEMPERA TUDO 500G,Hortfruti,"0,00","R$ 45,00",,Loja,CONDINEW,"R$ 0,00",21039029,UN
"R$ 35.167.575,97",18474825,TEMPERO ANA MARIA 500G,Hortfruti,"-6,00","R$ 27,99",,Loja,.,"-R$ 167,94",21039029,UN
"R$ 35.167.575,97",M807-1,TEMPERO BAIANO 20G,Hortfruti,"-111,00","R$ 2,00",,Loja,CONDINEW,"-R$ 222,00",21039021,UN
"R$ 35.167.575,97",7898486574633,TEMPERO BAIANO 500G,Hortfruti,"0,00","R$ 19,90",,Loja,TEMPERABEM,"R$ 0,00",21039029,UN
"R$ 35.167.575,97",M811-1,TEMPERO DO EDUARDO 20G,Hortfruti,"-99,00","R$ 4,00",,Loja,CONDINEW,"-R$ 396,00",21039029,UN
"R$ 35.167.575,97",18481025,TEMPERO PARA FEIJAO 500G,Hortfruti,"-3,00","R$ 29,99",,Loja,.,"-R$ 89,97",21039029,UN
"R$ 35.167.575,97",000161,TOMATE,Hortfruti,"-1408,93","R$ 14,90",,Loja,.,"-R$ 20.993,06",07020000,KG
"R$ 35.167.575,97",105819,UVA CAIXA PEQUENA,Hortfruti,"0,00","R$ 23,00",,Loja,.,"R$ 0,00",08061000,UN
"R$ 35.167.575,97",M1636-1,UVA SEM SEMENTE 500G,Hortfruti,"-1,00","R$ 12,00",,Loja,COOPEXVALE,"-R$ 12,00",08061000,UN
"R$ 35.167.575,97",M1635-1,UVA VERDE SEM SEMENTE 500G,Hortfruti,"-1,00","R$ 14,90",,Loja,COAFRUITS,"-R$ 14,90",08061000,UN
"R$ 35.167.575,97",M1539-1,CLASSICOS CHOCOLATE 70G,Laticínios,"-1,00","R$ 9,50",,Loja,VIVOLI,"-R$ 9,50",21050010,UN
